Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,MAE
MEGNet,megnet_emb,matbench_log_kvrh,3,64,56.1299127703282,4.146941223963969,17.402722714067156,16.953044069795748,16.810983280285416,0.006778505699246412,-0.013604738481199632,0.0834202915430069
MEGNet,megnet_emb,matbench_log_kvrh,4,64,56.68922235848364,4.145842963846757,17.351096622163574,16.965260533632755,16.844820358807613,0.0366241845490965,-0.027962828128838275,0.072824440896511
MEGNet,megnet_emb,matbench_perovskites,0,64,47.65883286446814,4.14172333232735,11.49299767533973,11.196784430274613,11.08908867088207,0.06052353352087149,-0.016998241593833164,0.0387548208236694
MEGNet,megnet_emb,matbench_perovskites,1,64,47.85564274331484,4.143462554946394,11.555468093078366,11.334824801723585,11.150048862710007,0.013253784029272391,-0.004344006711194341,0.0416468903422355
MEGNet,megnet_emb,matbench_perovskites,2,64,47.446495954354035,4.141322294293747,11.516504241537682,11.22516292893941,11.13000793237755,0.004340827464193007,-0.0038521770457742377,0.0394978262484073
MEGNet,megnet_emb,matbench_perovskites,3,64,47.86159912921882,4.140293754152163,11.534932800623034,11.249459847748492,11.139518296894115,0.017647913237145346,0.005778022143399332,0.0399038419127464
MEGNet,megnet_emb,matbench_perovskites,4,64,47.54582507508101,4.137009976019611,11.535257723209094,11.14761524580637,11.057354821279477,0.0049732472781552056,-0.011155377665616794,0.0401385016739368
MEGNet,megnet_emb,matbench_mp_gap,0,64,55.17119332512168,4.146741816387391,17.44951352084341,16.480014822462213,16.53794824164143,0.044088150419917954,-0.03792870772839129,0.2694936394691467
MEGNet,megnet_emb,matbench_mp_gap,1,64,56.02273080303661,4.146928471356429,17.47417050215822,16.612338835227533,16.618324477143904,0.0942426830425529,-0.0135678821788087,0.2571224272251129
MEGNet,megnet_emb,matbench_mp_gap,2,64,55.72457515018431,4.144045290171787,17.51298377335407,16.787554475153204,16.51274289415353,0.07719088084453263,-0.0333424895001144,0.2687797844409942
MEGNet,megnet_emb,matbench_mp_gap,3,64,55.56541530629798,4.148479775128292,17.44416558167696,16.579331413021155,16.529850080544804,0.01999704145990506,0.013863852366021385,0.2595172524452209
MEGNet,megnet_emb,matbench_mp_gap,4,64,55.556912932246675,4.144253565525229,17.45129563592505,16.647915523013744,16.523334253677888,0.05270649839224209,-0.03461483433758231,0.2642871439456939
MEGNet,megnet_emb,matbench_mp_e_form,0,64,55.76398474442632,4.1416387456179775,17.689366938270737,16.55693825647494,16.5653958063651,0.15471993732863298,0.01616089345814305,0.0335848741233348
MEGNet,megnet_emb,matbench_mp_e_form,1,64,56.33662800433819,4.147215321740662,17.551780073887617,16.6455801122415,16.530088736062716,0.1112647674740211,0.012601904290784121,0.0372017286717891
MEGNet,megnet_emb,matbench_mp_e_form,2,64,56.60394433914521,4.144324161526933,17.48089806832442,16.48012068186063,16.485923477684608,0.11141906120508117,0.002289016808151275,0.037448763847351
MEGNet,megnet_emb,matbench_mp_e_form,3,64,56.12734666152505,4.144288363306223,17.617671808024532,16.46712383411234,16.434610176233562,0.11096680492130657,-0.0008130481162987096,0.035722903907299
MEGNet,megnet_emb,matbench_mp_e_form,4,64,56.23827757770458,4.14876113664381,17.516273087580476,16.373095699458073,16.333701540285084,0.17506998039415678,-0.007053187750212973,0.0328975394368171
